          209.40         120.00          90.90     0.73021
          203.80         473.30         118.10     0.74964
          196.20         115.90         115.20     0.78793
          244.00          83.80          39.10     0.81412
          261.20          45.70          72.00     0.82742
          367.80         162.20          16.70     0.84690
          250.20         292.90         132.00     0.84087
          261.20          65.70          13.20     0.83787
          220.80          98.10          96.20     0.87286
          197.50          97.90         107.40     0.89785
          187.80         116.10         106.70     0.92666
          249.70          77.80          30.40     0.92019
          221.50         469.20         128.10     0.96294
          217.80         467.30         104.50     0.98327
          190.40         113.00         120.00     0.97136
          261.20          45.70          60.00     1.04870
          190.40         113.00         108.00     1.06159
          220.40         458.00         120.00     1.18878
          280.40         428.00         119.00     1.24866
          216.00         466.40          92.70     1.25096
          370.40         233.00         132.00     1.46567
          220.80          98.10         108.20     1.56547
          261.20          45.70         120.00     1.98868
          370.40         233.00         120.00     2.34656
          261.20          45.70         132.00     2.41863
          147.50         593.30          64.00    -2.89517
          172.70         575.60         126.00    -2.41863
          100.00         548.00         132.00    -2.27082
           75.40         532.20         108.00    -2.14970
          148.10         584.00          40.90    -1.92431
           70.70          37.80         131.90    -1.95192
          115.40         587.10         131.20    -1.79912
          189.70         262.80          36.00    -1.79382
          190.60         593.00          60.00    -1.74825
          124.30         593.60          36.50    -1.70154
          108.80         593.70          18.20    -1.70604
          205.50         594.10          57.70    -1.67951
           65.90          55.50         133.00    -1.62973
          187.10         532.60          69.10    -1.61013
          193.00         528.60          84.00    -1.58740
          172.60         567.80         135.10    -1.56907
          219.50         560.00         120.00    -1.60247
          132.00         593.50          45.70    -1.58369
          280.40         248.00         115.70    -1.53391
          125.00         530.90          92.60    -1.54774
           90.00         111.20           6.20    -1.48447
          172.70         583.30         116.80    -1.50708
          108.00         530.60          75.60    -1.51038
           75.40         532.20         120.00    -1.51369
          214.10         593.10          35.30    -1.44738
          102.30          38.00          12.00    -1.45952
          102.30          38.20          12.00    -1.46877
          250.70         593.40         132.00    -1.45040
          130.40         563.00         119.80    -1.45343
          220.20         218.40          48.30    -1.40933
           70.70          37.80          95.90    -1.40366
           70.40          23.00         120.00    -1.43250
          155.30         593.30          73.10    -1.41793
           64.70         535.40         114.10    -1.38414
           75.40         532.20          72.00    -1.38690
          116.50         593.60          27.40    -1.32093
          101.30          35.70          54.30    -1.33366
           91.10          21.60          45.30    -1.35186
          306.60         356.80          96.00    -1.29364
          129.70          26.40         132.00    -1.29121
          136.60         442.70         132.00    -1.30345
           90.30         531.90          12.60    -1.30840
           92.90         533.20          96.50    -1.30592
          101.30          35.70          60.80    -1.23497
          100.00         548.00         120.00    -1.24866
          250.20         263.20          48.00    -1.25096
          189.90          29.50         133.40    -1.26025
           73.10         535.30         122.60    -1.26729
          158.10          30.00         101.60    -1.23046
          101.30          35.70          84.80    -1.23951
          144.00         231.80          28.10    -1.20826
          127.90         532.30           9.50    -1.19522
          189.70         262.80          12.00    -1.20389
           75.40         532.20          84.00    -1.19307
           70.40          83.00          60.00    -1.19092
           94.90         592.10         108.80    -1.16974
          162.60         230.30          72.50    -1.16349
          153.30         532.40          35.10    -1.14907
          280.40         248.00         123.70    -1.17394
          100.40         308.00          72.10    -1.15522
          193.00         528.60          96.00    -1.17604
          170.80         593.10          91.40    -1.13288
          154.80         230.20          64.70    -1.13489
          220.20         218.40          12.30    -1.14297
          102.30          38.00          60.00    -1.12490
          102.30          38.20          60.00    -1.12689
          306.60         356.80         108.00    -1.12291
          238.70         175.70          84.00    -1.14500
          190.60         593.00          72.00    -1.13690
           70.40          23.00          96.00    -1.13892
          172.80         591.10         107.70    -1.11306
          254.40         168.10          14.80    -1.10330
          201.10         594.50          68.90    -1.10525
          162.50         293.40          62.40    -1.11896
          220.30         158.20          48.20    -1.09943
          167.00         218.00          36.00    -1.10137
          190.60         593.00         132.00    -1.12093
           70.40          83.00          36.00    -1.11110
           56.20         535.50         105.50    -1.10719
          221.20         232.60          18.40    -1.09558
          152.00         583.70          29.60    -1.07278
          103.50         592.20         117.10    -1.07843
          190.60         593.00          36.00    -1.07091
           86.30         592.00         100.40    -1.03238
          100.40         218.00          72.00    -1.05605
          306.60         356.80         132.00    -1.03598
          250.70         593.40          84.00    -1.06159
           75.40         532.20         132.00    -1.05420
           70.70          37.80          71.90    -1.04687
           70.40          83.00          48.00    -1.04323
           99.50         530.50          67.10    -1.02521
          116.50         530.70          84.10    -1.02343
          129.70         233.50          16.50    -1.00928
          123.60         586.30         108.60    -1.00752
           81.50         535.20         131.20    -1.01280
          155.00         338.00          24.00    -1.00228
          238.70         175.70         132.00    -1.03058
          129.90         263.00          36.00    -1.00053
          129.90         263.40          36.00    -1.01456
          120.80         592.40         133.80    -1.01633
           51.80         591.60          67.00    -0.97136
           93.20         533.40         108.50    -0.97305
          148.10         231.50          16.80    -0.96462
           92.20         532.80          72.60    -0.96967
          220.30         158.10         132.50    -0.98156
          157.30         523.20          95.80    -0.98670
          160.00         368.00          12.00    -0.96294
          100.40         368.00          11.90    -0.98842
          100.20          97.60          48.10    -0.96630
          250.70         593.40          72.00    -0.98498
           84.20         235.80          84.50    -0.99532
           57.20          55.60         124.60    -0.99014
          174.90         597.00         135.90    -0.97475
          159.20         368.00          12.20    -0.94629
          155.00         338.00          60.00    -0.95126
          155.50         278.90          12.00    -0.95959
          100.00         188.00          24.00    -0.95625
          190.60         593.00         120.00    -0.94960
          130.40         203.00          95.60    -0.94794
          161.70         532.50          43.60    -0.92990
          202.60         232.30          49.60    -0.93643
          167.00         218.00          72.00    -0.93479
          105.70          68.00          12.00    -0.91858
          102.30          38.00          48.00    -0.91537
          102.30          38.20          48.00    -0.93971
          252.20         232.20          96.00    -0.91697
          130.40         563.00         131.80    -0.92666
          144.80         532.40          26.50    -0.92180
          101.00         593.80           9.10    -0.92342
          189.90          29.50          85.40    -0.90578
          242.70         234.30          56.90    -0.90737
          100.00         548.00         108.00    -0.89785
          250.70         593.40         120.00    -0.91376
           70.50          52.80         120.00    -0.90419
           69.10         591.80          83.70    -0.86670
          258.80         168.30          26.00    -0.88529
           77.00         232.10          75.70    -0.88685
          163.10         593.20          82.30    -0.89313
          220.30         158.20          36.20    -0.86824
          275.30         338.30          96.00    -0.86517
          274.00         189.00         132.00    -0.89628
          160.40         278.00          59.60    -0.88373
          306.60         356.80          84.00    -0.89470
          190.60         143.60          24.00    -0.88999
          119.50         586.70         119.90    -0.86057
          172.80         598.90          98.60    -0.84388
          133.50         531.00         101.00    -0.85904
           78.10         231.90          61.60    -0.84237
          154.60         293.40          54.70    -0.85447
          220.40         158.00         132.00    -0.85752
          100.00         518.00         120.00    -0.85600
          100.40         218.00          96.00    -0.84690
          190.40         503.00          83.80    -0.86210
          141.00         233.30          37.70    -0.81706
          157.30         523.20         131.80    -0.83487
          131.40         533.70         102.50    -0.82891
          178.60         593.00         100.60    -0.82742
          131.40         533.70         109.00    -0.81265
          159.90         232.80          84.70    -0.80387
          155.00         338.00          12.00    -0.81118
           99.80         431.20          72.00    -0.80679
           43.20         591.60          58.70    -0.78793
          238.70         175.70          12.00    -0.79660
          129.90         263.00          24.00    -0.78506
          129.90         263.00          72.00    -0.79226
          129.90         263.40          24.00    -0.79370
          129.90         263.40          72.00    -0.78937
           70.40         503.00         132.00    -0.78362
          315.70         233.80         130.30    -0.78075
          264.90         234.10          79.20    -0.79081
          273.40         234.10          87.80    -0.77647
          103.50          44.70         132.00    -0.76228
          310.70         173.40         132.00    -0.75946
          250.70         593.40         108.00    -0.75664
          190.50         563.00         132.00    -0.76793
          130.00         323.00          24.00    -0.77362
          170.20         532.50          52.10    -0.77932
          101.30          35.70          72.80    -0.75524
           92.50         533.10          84.50    -0.77219
          193.00         528.60         108.00    -0.75805
          326.70          52.90          96.90    -0.73573
          370.40         172.90          72.30    -0.73297
          275.30         338.30         108.00    -0.74824
          160.00         188.00          12.00    -0.74406
          100.00         308.00          12.00    -0.75384
          310.60         293.40         132.00    -0.73435
          190.60         143.60          36.00    -0.73711
          130.40         233.00          11.00    -0.73850
          130.00          23.00         120.00    -0.74545
          172.40         232.30          50.90    -0.72745
          127.50         232.60          73.10    -0.72471
          312.80          53.00          14.00    -0.72334
          275.30         338.30          24.00    -0.70969
          280.40         248.00         135.70    -0.72883
          221.00         112.40          36.90    -0.70834
          167.00         218.00          48.00    -0.71650
          100.00         518.00         108.00    -0.72197
          238.70         175.70          96.00    -0.71513
          190.60         593.00          48.00    -0.72060
          190.50         563.00         120.00    -0.71377
           75.40         532.20          96.00    -0.71786
           70.50          52.80         132.00    -0.70698
           93.50         533.50         120.50    -0.71923
           60.50         591.70          75.40    -0.73021
          211.30         230.90          41.50    -0.71241
          113.20           2.20          96.60    -0.67615
          121.70         273.00          58.30    -0.68680
          275.30         338.30          48.00    -0.70022
          246.40         111.30          11.40    -0.68413
          311.10         233.10         132.00    -0.70157
          251.20         324.10          24.00    -0.70427
          102.50         408.40         116.50    -0.69618
          328.60          52.90         108.70    -0.69215
           80.20         117.20          88.70    -0.69081
          160.40         308.00          11.30    -0.67482
          130.40         233.00          23.00    -0.66689
          160.40         308.00          23.30    -0.65769
          298.70         233.90         113.30    -0.66163
          220.40         368.00         108.00    -0.65377
          167.00         218.00          24.00    -0.67085
          310.60         293.40         120.00    -0.65246
          250.10         353.00         108.00    -0.66557
          250.20         263.20          36.00    -0.66953
          130.00         323.00          60.00    -0.64985
          179.20         596.60         124.70    -0.66294
           86.60         231.90          70.10    -0.65900
          345.30         157.80         119.30    -0.64335
          280.60         151.90         129.10    -0.64594
          135.40         233.40          27.10    -0.63171
          220.40         338.00          23.10    -0.63816
          160.40         278.00         132.00    -0.62913
          100.40           6.90         132.00    -0.64464
          190.40         353.00          83.10    -0.63429
          121.10         113.60          51.40    -0.63946
          212.20         352.50         124.70    -0.61377
          345.30         157.80         131.30    -0.62143
           61.20          23.20          97.20    -0.61760
          123.30         232.90          84.40    -0.61632
          250.20         263.20          96.00    -0.62656
          190.40         263.00          64.60    -0.61887
          155.90         583.30          18.30    -0.62399
          228.00         128.00          85.10    -0.59099
          130.40         233.00          71.00    -0.59981
          160.40         308.00          35.30    -0.59603
          287.40         152.10         119.20    -0.60487
          164.10         232.60          73.40    -0.61122
          307.20         233.80         121.80    -0.59225
          159.20         368.00          24.20    -0.60995
          159.30          35.90          96.00    -0.59477
          100.00         188.00          12.00    -0.58973
          250.20         292.90          96.00    -0.60234
          238.70         175.70         120.00    -0.60614
          128.70         117.20          47.00    -0.59855
          195.30         352.50         107.80    -0.60108
          160.40         278.00         131.10    -0.56480
          131.40         533.70         121.00    -0.58472
          219.50         560.00         132.00    -0.58848
          220.70         127.60          72.30    -0.58222
          157.30         523.20         119.80    -0.58347
          160.00         188.00          24.00    -0.57349
          100.30           8.30          96.40    -0.58722
          246.00         264.80         126.00    -0.57100
          189.70         262.80          72.00    -0.58597
          220.40         338.00          11.10    -0.56852
          160.40          38.00         107.40    -0.57598
          201.90         592.80         128.10    -0.55369
          160.40         308.00          71.30    -0.54510
          155.50         278.90          60.00    -0.55001
          160.00         188.00          72.00    -0.55739
          159.30          38.00          96.00    -0.54755
          159.30          38.00         108.00    -0.54633
          159.30          35.90         108.00    -0.53777
          100.00         308.00          72.00    -0.55862
          100.80          82.90          71.80    -0.55985
          102.30          38.00          84.00    -0.55246
          102.30          38.20          84.00    -0.53533
          250.10         353.00         120.00    -0.54021
          190.40         203.00          72.00    -0.55615
          190.40         203.00          84.00    -0.53655
          139.30           2.50          29.50    -0.56232
          212.50         112.60          45.40    -0.53047
           91.50         532.40          48.60    -0.52077
          228.00         128.00          73.10    -0.51836
           67.70         472.40          64.60    -0.52804
          246.00         264.80         133.00    -0.52440
          273.30         308.70          96.00    -0.51956
          220.70         127.60         132.30    -0.52319
          160.50          82.90          60.20    -0.51594
          100.00         158.00          72.00    -0.51715
          190.50         563.00         108.00    -0.53290
          190.40         353.00         120.00    -0.52198
          190.40         233.00          48.00    -0.52561
          237.80         111.70          19.80    -0.52925
          220.40         368.00         132.00    -0.50153
          220.00         308.00          20.00    -0.50632
          160.50         398.00          83.50    -0.50752
          160.40         203.00          84.00    -0.49675
          310.70         173.40          72.00    -0.51113
          190.40         233.00         120.00    -0.49555
          160.40         278.00          71.10    -0.50872
          220.00         248.00          27.00    -0.47300
          218.30         188.20          11.00    -0.47773
          190.40         263.00          71.10    -0.48010
          121.70         273.00          70.30    -0.47418
          280.60         368.20         108.10    -0.48365
          205.70          97.90          60.30    -0.48959
          102.30          38.00         108.00    -0.46829
          102.30          38.20         108.00    -0.48128
          190.40         503.00          95.80    -0.47655
           70.70          37.80          83.90    -0.48484
           70.50         563.00         133.00    -0.48247
          215.90         232.80          29.20    -0.47891
          229.40         112.00          28.40    -0.45186
          279.50         278.30         132.00    -0.46006
          280.40         218.00         131.70    -0.46241
          220.70         127.60          84.30    -0.45889
          160.50         218.00          72.00    -0.44836
          100.40         308.00         108.10    -0.45420
          100.00         308.00          60.00    -0.45771
          250.20         292.90         108.00    -0.45537
          250.40         113.00         132.00    -0.46593
           70.40          23.00         108.00    -0.45069
          189.90          29.50          97.40    -0.45303
          189.90          29.50         109.40    -0.45654
          345.30         157.80          83.30    -0.44020
          185.60         353.20          38.40    -0.44719
           90.70         532.10          24.60    -0.44137
          160.40         203.00          72.00    -0.43904
          100.40         458.00         132.00    -0.44253
          310.70         173.40          84.00    -0.43208
          250.20         292.90          39.00    -0.43672
          252.20         232.20          84.00    -0.44369
           70.40         503.00         108.00    -0.43440
          131.60         232.40          61.90    -0.41822
          213.50         231.10         123.40    -0.42167
          111.40         406.20          72.20    -0.42745
          188.10         230.70          98.00    -0.41017
          220.00         308.00         104.00    -0.42861
          160.00         368.00          24.00    -0.41246
          160.00         368.00          60.00    -0.41476
          155.50         278.90          48.00    -0.41591
          100.40         218.00          84.00    -0.42052
          130.20         262.50          60.10    -0.42398
          308.00         152.40          89.70    -0.42514
           94.00         408.20         108.00    -0.42629
          321.70         152.70          70.00    -0.38617
           91.40         239.60          93.40    -0.40100
          130.40         233.00          35.00    -0.38731
          133.50         353.40          16.80    -0.39986
          222.00         231.30         131.90    -0.39187
          190.50         292.80          36.10    -0.40558
          248.00         234.30          62.20    -0.38390
          160.40         503.00         132.10    -0.39757
          155.00         338.00          36.00    -0.40329
          155.50         278.90          36.00    -0.39073
          160.50          82.90          84.20    -0.39871
          100.30         253.20          72.30    -0.38276
          100.30         253.20          84.30    -0.39643
          251.20         324.10          36.00    -0.40214
          130.40         442.90          48.10    -0.39301
          134.10          40.70          72.60    -0.38845
           70.40         233.00          72.50    -0.40443
          112.10         592.30         125.50    -0.37369
           67.20          22.70          86.90    -0.37936
          177.20         353.20          60.90    -0.36917
          238.20         230.20          17.60    -0.37256
          275.30         338.30          36.00    -0.36804
          100.20         128.10          72.20    -0.38049
          250.20         263.20          84.00    -0.37030
          130.20         262.50          72.10    -0.36240
           70.70          37.80         107.90    -0.37143
           92.30         113.60          37.20    -0.36353
          103.60         231.90          87.10    -0.36015
           79.10          22.10          66.10    -0.36127
          189.90          29.50          73.40    -0.33660
          209.80         593.60          46.50    -0.34107
          205.70         233.00          50.90    -0.35003
           59.10         472.40          56.20    -0.35565
           86.60         408.10         100.60    -0.33995
          155.50         278.90          24.00    -0.33771
          100.40         308.00         132.10    -0.34667
          100.40         293.00          23.90    -0.34443
          100.30         253.20          60.30    -0.34555
          100.00         188.00          36.00    -0.34891
          129.90         263.00          84.00    -0.34779
          129.90         263.40          84.00    -0.33548
          130.40         293.10          71.80    -0.35228
          134.10          40.70          84.60    -0.34331
           70.40          23.00         132.00    -0.35340
